ap ,id    ,date    ,hjd          ,ra       ,dec      ,v     ,bv    ,teff  ,feh   ,feh_err,logg  ,logg_err,vsini ,vsini_err,rv        ,rve    ,fwhm      ,ccph  ,instr 
77,230030,20090107,2454838.62195,88.052185,32.555031,15.777,0.744,-999,-9.9,-9.9,-9.9,-9.9,-9.9,-9.9,9.5898,3.929,45.79,0.6,hydraN
15,230030,20090211,2454873.86635,88.052185,32.555031,15.777,0.744,-999,-9.9,-9.9,-9.9,-9.9,-9.9,-9.9,10.4757,5.783,50.38,0.44,hydraN
38,230030,20090214,2454876.6958,5.870146,32.555023,15.777,0.744,6214,-0.177,0.044,4.314,0.091,25,0,8.552,1.009,26.73,0.9063,chelle
11,230030,20110225,2455617.72329,88.052185,32.555031,15.777,0.744,-999,-9.9,-9.9,-9.9,-9.9,-9.9,-9.9,7.763,1.381,49.26,0.87,hydraN
76,230030,20130120,2456312.82664,88.052185,32.555031,15.777,0.744,-999,-9.9,-9.9,-9.9,-9.9,-9.9,-9.9,8.5991,2.868,50.72,0.77,hydraN
44,230031,20080225,2454521.73659,5.864842,32.556164,15.852,0.854,5791,-0.148,0.053,4.478,0.093,12.23,0.03,5.433,0.704,17.48,0.8683,chelle
25,230031,20090107,2454838.62195,87.972633,32.556156,15.852,0.854,-999,-9.9,-9.9,-9.9,-9.9,-9.9,-9.9,6.2513,1.036,30.96,0.76,hydraN
95,230031,20091227,2455192.81748,87.972633,32.556156,15.852,0.854,-999,-9.9,-9.9,-9.9,-9.9,-9.9,-9.9,5.0426,0.426,41.04,0.94,hydraN
37,230034,20090114,2454845.62542,88.025307,32.559132,15.988,0.924,-999,-9.9,-9.9,-9.9,-9.9,-9.9,-9.9,13.0956,0.306,20.44,0.85,hydraN
25,230034,20101227,2455557.74916,88.025307,32.559132,15.988,0.924,-999,-9.9,-9.9,-9.9,-9.9,-9.9,-9.9,12.8021,0.815,36.32,0.9,hydraN
15,230034,20120201,2455958.76095,88.025307,32.559132,15.988,0.924,-999,-9.9,-9.9,-9.9,-9.9,-9.9,-9.9,12.3694,1.371,38.44,0.82,hydraN
3,230036,20071221,2454455.69525,88.037018,32.555717,15.992,0.797,-999,-9.9,-9.9,-9.9,-9.9,-9.9,-9.9,8.6244,2.106,34.43,0.42,hydraN
87,230036,20080201,2454497.66736,88.037018,32.555717,15.992,0.797,-999,-9.9,-9.9,-9.9,-9.9,-9.9,-9.9,-96.3566,12.449,40.96,0.05,hydraN
74,230036,20080224,2454520.70357,5.869134,32.555714,15.992,0.797,6003,-0.13,0.048,4.31,0.094,10.5,0,6.466,0.47,14.58,0.8899,chelle
164,230036,20081022,2454761.82812,5.869134,32.555714,15.992,0.797,6003,-0.17,0.046,4.37,0.094,10.5,0.06,7.32715,0.457,14.84,0.8888,chelle
44,230036,20081026,2454765.98197,5.869134,32.555714,15.992,0.797,6003,-0.13,0.044,4.2,0.102,11,0.05,6.772,0.388,14.73,0.9126,chelle
53,230036,20081123,2454793.91468,5.869134,32.555714,15.992,0.797,6003,-0.25,0.056,4.24,0.108,11,0.05,6.579,0.564,14.49,0.8548,chelle
9,230036,20090107,2454838.62195,88.037018,32.555717,15.992,0.797,-999,-9.9,-9.9,-9.9,-9.9,-9.9,-9.9,8.4044,2.711,33.85,0.41,hydraN
26,230036,20090213,2454875.69127,5.869134,32.555714,15.992,0.797,6003,-0.21,0.05,4.35,0.094,10.25,0,7.06,0.521,14.48,0.8912,chelle
2,230036,20120131,2455957.75165,88.037018,32.555717,15.992,0.797,-999,-9.9,-9.9,-9.9,-9.9,-9.9,-9.9,7.3121,1.115,36.85,0.77,hydraN
17,230036,20140216,2456704.76214,88.037018,32.555717,15.992,0.797,-999,-9.9,-9.9,-9.9,-9.9,-9.9,-9.9,6.5562,2.791,35.95,0.74,hydraN
43,230037,20080302,2454527.68799,5.865334,32.571556,16.121,0.933,5520,-0.099,0.056,4.365,0.126,3.65,0.53,28.247,0.429,12.62,0.8908,chelle
146,230037,20081026,2454765.83086,5.865334,32.571556,16.121,0.933,5520,-0.05,0.051,4.403,0.116,1.47,0.2,27.951,0.32,11.8667,0.8954,chelle
164,230037,20081108,2454778.78542,5.865334,32.571556,16.121,0.933,5520,-0.099,0.054,4.314,0.117,0.97,0.15,25.5888,0.439,11.31,0.8686,chelle
6,230037,20090107,2454838.62195,87.980019,32.571556,16.121,0.933,-999,-9.9,-9.9,-9.9,-9.9,-9.9,-9.9,27.0192,0.711,25.24,0.73,hydraN
55,230039,20080201,2454497.66736,88.064575,32.54591,16.175,0.918,-999,-9.9,-9.9,-9.9,-9.9,-9.9,-9.9,4.4429,4.548,20.92,0.12,hydraN
118,230039,20080224,2454520.70357,5.870972,32.545906,16.175,0.918,5570,-0.092,0.051,4.417,0.105,5.66,0.16,7.365,0.445,13,0.8814,chelle
76,230039,20080320,2454545.62173,88.064575,32.54591,16.175,0.918,-999,-9.9,-9.9,-9.9,-9.9,-9.9,-9.9,5.7465,0.688,35.21,0.77,hydraN
217,230039,20081024,2454764.85411,5.870972,32.545906,16.175,0.918,5570,-0.065,0.047,4.468,0.107,6.47,0.02,7.703,0.364,13.83,0.9035,chelle
217,230039,20081025,2454764.85411,5.870972,32.545906,16.175,0.918,5570,-0.065,0.047,4.468,0.107,6.47,0.02,7.696,0.364,13.83,0.9035,chelle
198,230039,20081125,2454795.68654,5.870972,32.545906,16.175,0.918,5570,-0.027,0.044,4.517,0.124,6.45,0.04,7.675,0.569,13.74,0.8427,chelle
81,230039,20100105,2455201.66881,88.064575,32.54591,16.175,0.918,-999,-9.9,-9.9,-9.9,-9.9,-9.9,-9.9,7.734,1.224,38.41,0.91,hydraN
25,230039,20101226,2455556.76196,88.064575,32.54591,16.175,0.918,-999,-9.9,-9.9,-9.9,-9.9,-9.9,-9.9,7.9704,2.072,34.56,0.73,hydraN
50,230039,20110225,2455617.72329,88.064575,32.54591,16.175,0.918,-999,-9.9,-9.9,-9.9,-9.9,-9.9,-9.9,8.1103,0.916,38.09,0.9,hydraN
77,230039,20110319,2455639.66024,88.064575,32.54591,16.175,0.918,-999,-9.9,-9.9,-9.9,-9.9,-9.9,-9.9,7.9592,1.125,34.94,0.81,hydraN
10,230039,20130120,2456312.82664,88.064575,32.54591,16.175,0.918,-999,-9.9,-9.9,-9.9,-9.9,-9.9,-9.9,7.0491,0.574,36.03,0.94,hydraN
76,230039,20131223,2456649.86187,88.064575,32.54591,16.175,0.918,-999,-9.9,-9.9,-9.9,-9.9,-9.9,-9.9,7.3395,1.458,36.47,0.83,hydraN
33,230039,20140111,2456668.84402,88.064575,32.54591,16.175,0.918,-999,-9.9,-9.9,-9.9,-9.9,-9.9,-9.9,6.982,1.826,38.38,0.76,hydraN
67,230039,20140208,2456696.74853,88.064575,32.54591,16.175,0.918,-999,-9.9,-9.9,-9.9,-9.9,-9.9,-9.9,8.0907,2.153,37.46,0.69,hydraN
49,230039,20150205,2457058.82018,88.064575,32.54591,16.175,0.918,-999,-9.9,-9.9,-9.9,-9.9,-9.9,-9.9,6.8155,1.31,34.28,0.74,hydraN
30,230039,20150209,2457062.82705,88.064575,32.54591,16.175,0.918,-999,-9.9,-9.9,-9.9,-9.9,-9.9,-9.9,7.7175,1.304,38.63,0.85,hydraN
53,230044,20080302,2454527.68799,5.868917,32.546188,16.259,0.829,5882,-0.136,0.048,4.312,0.088,10.12,0.1,7.163,0.5,14.78,0.8744,chelle
21,230044,20080321,2454546.61952,88.033752,32.546185,16.259,0.829,-999,-9.9,-9.9,-9.9,-9.9,-9.9,-9.9,5.9457,0.892,31.61,0.67,hydraN
36,230044,20081013,2454752.89494,88.033752,32.546185,16.259,0.829,-999,-9.9,-9.9,-9.9,-9.9,-9.9,-9.9,7.2331,1.103,37.95,0.86,hydraN
160,230044,20081026,2454765.83086,5.868917,32.546188,16.259,0.829,5882,-0.139,0.052,4.312,0.1,8.56,0.1,7.242,0.377,13.33,0.9032,chelle
176,230044,20081123,2454793.80209,5.868917,32.546188,16.259,0.829,5882,-0.204,0.056,4.304,0.096,8.78,0.02,7.272,0.581,13.27,0.8259,chelle
18,230044,20090213,2454875.69127,5.868917,32.546188,16.259,0.829,5882,-0.145,0.048,4.397,0.092,8.38,0.08,7.245,0.405,13.65,0.9028,chelle
33,230044,20090213,2454875.74666,88.033752,32.546185,16.259,0.829,-999,-9.9,-9.9,-9.9,-9.9,-9.9,-9.9,6.5747,1.772,37.97,0.8,hydraN
41,230047,20080224,2454520.70357,5.866071,32.569591,16.373,0.896,5644,-0.299,0.067,4.366,0.098,2.42,0.33,1.534,0.277,11.32,0.8965,chelle
169,230047,20081123,2454793.80209,5.866071,32.569591,16.373,0.896,5644,-0.298,0.07,4.389,0.098,2.28,0.23,1.449,0.399,11.29,0.8304,chelle
15,230047,20090108,2454839.62128,87.991074,32.569584,16.373,0.896,-999,-9.9,-9.9,-9.9,-9.9,-9.9,-9.9,0.9059,0.994,27.75,0.76,hydraN
14,230047,20110225,2455617.72329,87.991074,32.569584,16.373,0.896,-999,-9.9,-9.9,-9.9,-9.9,-9.9,-9.9,1.0754,0.675,35.2,0.9,hydraN
78,230048,20071221,2454455.69525,87.994614,32.55695,16.393,0.856,-999,-9.9,-9.9,-9.9,-9.9,-9.9,-9.9,8.4277,1.305,35.17,0.65,hydraN
45,230048,20080302,2454527.68799,5.866307,32.556946,16.393,0.856,5784,-0.145,0.05,4.229,0.125,4.67,0.26,9.43,0.351,11.41,0.8747,chelle
20,230048,20081013,2454752.89494,87.994614,32.55695,16.393,0.856,-999,-9.9,-9.9,-9.9,-9.9,-9.9,-9.9,10.278,3.565,37.93,0.53,hydraN
140,230048,20081024,2454764.85411,5.866307,32.556946,16.393,0.856,5784,-0.145,0.051,4.315,0.114,2.76,0.08,9.137,0.31,10.9633,0.8824,chelle
140,230048,20081025,2454764.85411,5.866307,32.556946,16.393,0.856,5784,-0.145,0.051,4.315,0.114,2.76,0.08,9.139,0.31,10.9633,0.8824,chelle
20,230048,20090213,2454875.74666,87.994614,32.55695,16.393,0.856,-999,-9.9,-9.9,-9.9,-9.9,-9.9,-9.9,8.5132,1.243,37.95,0.78,hydraN
52,230048,20101227,2455557.74916,87.994614,32.55695,16.393,0.856,-999,-9.9,-9.9,-9.9,-9.9,-9.9,-9.9,10.1364,1.109,34.05,0.86,hydraN
87,230048,20120201,2455958.76095,87.994614,32.55695,16.393,0.856,-999,-9.9,-9.9,-9.9,-9.9,-9.9,-9.9,9.8847,1.58,37.16,0.7,hydraN
87,230049,20080225,2454521.73659,5.869799,32.5653,16.446,0.966,5414,-0.105,0.051,4.316,0.139,6,0.34,10.913,0.774,13.57,0.7988,chelle
76,230049,20090113,2454844.64143,88.046982,32.565296,16.446,0.966,-999,-9.9,-9.9,-9.9,-9.9,-9.9,-9.9,11.2167,1.27,21.35,0.62,hydraN
81,230049,20090213,2454875.74666,88.046982,32.565296,16.446,0.966,-999,-9.9,-9.9,-9.9,-9.9,-9.9,-9.9,110.1411,9.782,40.71,0.11,hydraN
198,230049,20101119,2455519.80379,5.869799,32.5653,16.446,0.966,5414,-0.133,0.05,4.358,0.15,7.09,0.1,11.077,0.487,14.27,0.8756,chelle
135,230051,20081023,2454762.86746,5.866568,32.553616,16.56,0.882,5692,-0.119,0.049,4.388,0.105,6.49,0.05,8.365,0.358,13.03,0.8899,chelle
166,230051,20081125,2454795.68654,5.866568,32.553616,16.56,0.882,5692,-0.151,0.053,4.406,0.117,6.95,0.12,8.453,0.563,13.07,0.8094,chelle
14,230051,20090213,2454875.69127,5.866568,32.553616,16.56,0.882,5692,-0.129,0.05,4.308,0.105,6.48,0.03,8.56,0.321,12.88,0.8991,chelle
35,230052,20080225,2454521.73659,5.863906,32.55159,16.547,0.882,5692,-0.091,0.053,4.395,0.106,0,0,7.563,0.47,10.78,0.8118,chelle
154,230052,20081108,2454778.78542,5.863906,32.55159,16.547,0.882,5692,-0.07,0.052,4.387,0.103,0.77,0.14,7.81385,0.315,11.08,0.8839,chelle
24,230052,20100306,2455261.70111,5.863906,32.55159,16.547,0.882,5692,-0.284,0.058,4.286,0.108,1.34,0.37,8.146,0.653,10.5,0.6609,chelle
167,230054,20101007,2455476.95385,5.869777,32.531745,16.731,1.087,5058,-0.212,0.077,4.052,0.197,6.86,0.23,7.044,0.556,14.95,0.865,chelle
17,230057,20100131,2455227.8501,5.864022,32.531654,11.074,1.086,5187,-0.12,0.068,2.677,0.161,6.27,0.03,7.6407,0.232,10.39,0.9222,chelle
14,230057,20101120,2455520.99097,5.864022,32.531655,11.074,1.086,5187,-0.14,0.068,2.62,0.149,5.42,0.13,7.878,0.196,9.92,0.9239,chelle
14,230057,20110408,2455659.67921,5.864022,32.531655,11.074,1.086,5187,-0.13,0.068,2.7,0.152,6.99,0.05,9.004,0.24,10.6,0.9223,chelle
70,230058,20080225,2454521.73659,5.86929,32.556976,16.734,0.924,5550,-0.191,0.057,4.26,0.132,4.41,0.14,8.975,0.666,11.62,0.7277,chelle
172,230058,20081023,2454762.86746,5.86929,32.556976,16.734,0.924,5550,-0.094,0.052,4.358,0.112,7.23,0.03,8.654,0.436,13.93,0.8823,chelle
178,230058,20081123,2454793.80209,5.86929,32.556976,16.734,0.924,5550,-0.178,0.06,4.385,0.129,7.41,0.21,8.795,0.614,14.03,0.8188,chelle
26,230058,20090214,2454876.6958,5.86929,32.556976,16.734,0.924,5550,-0.17,0.058,4.339,0.113,6.48,0.03,8.788,0.414,12.88,0.8873,chelle
126,230060,20081022,2454761.82812,5.865918,32.538673,16.779,0.962,5427,-0.213,0.064,4.213,0.141,7.09,0.16,10.5011,0.427,13.78,0.8754,chelle
4,230060,20081026,2454765.98197,5.865918,32.538673,16.779,0.962,5427,-0.266,0.07,4.111,0.129,7.28,0.02,10.183,0.366,13.41,0.8942,chelle
35,230060,20081124,2454794.94126,5.865918,32.538673,16.779,0.962,5427,-0.255,0.068,4.184,0.15,7.09,0.19,10.045,0.475,13.35,0.8886,chelle
36,230061,20081123,2454793.91468,5.864273,32.549309,16.963,1.133,4934,-0.07,0.073,4.281,0.191,0,0,46.867,0.815,14.28,0.8081,chelle
35,230062,20080224,2454520.70357,5.866622,32.544929,16.895,0.979,5374,0.051,0.056,3.755,0.148,-0.34,0.21,90.477,0.316,9.84333,0.8761,chelle
128,230062,20081022,2454761.82812,5.866622,32.544929,16.895,0.979,5374,0.05,0.056,3.919,0.157,2.97,0.1,91.0652,0.382,10.74,0.8633,chelle
6,230062,20081026,2454765.98197,5.866622,32.544929,16.895,0.979,5374,-0.006,0.048,3.792,0.156,0.7,0.2,90.714,0.245,10.1,0.8954,chelle
74,230064,20071221,2454455.69525,88.034096,32.537811,16.906,0.986,-999,-9.9,-9.9,-9.9,-9.9,-9.9,-9.9,52.3873,5.632,39.52,0.42,hydraN
123,230064,20081023,2454762.86746,5.86894,32.537804,16.906,0.986,5352,-0.142,0.063,4.281,0.141,15.37,0.11,8.453,0.833,21.06,0.8675,chelle
174,230064,20081108,2454778.78542,5.86894,32.537804,16.906,0.986,5352,-0.213,0.062,4.159,0.14,14.9,0.1,-26.2005,0.915,20.52,0.8474,chelle
12,230064,20090214,2454876.6958,5.86894,32.537804,16.906,0.986,5352,-0.239,0.066,4.145,0.148,15.62,0.11,65.18,0.813,20.81,0.8837,chelle
232,230064,20100305,2455260.76182,5.86894,32.537804,16.906,0.986,5352,-0.3,0.077,4.123,0.144,16.33,0.19,59.656,0.988,21.06,0.8124,chelle
11,230064,20100306,2455261.70111,5.86894,32.537804,16.906,0.986,5352,-0.284,0.073,4.138,0.132,16.72,0.02,-17.453,1.034,21.33,0.7576,chelle
138,230064,20101007,2455476.95385,5.86894,32.537805,16.906,0.986,5352,-0.34,0.077,4.081,0.144,15.4,0.1,-35.174,0.834,20.77,0.8536,chelle
24,230064,20101119,2455519.91915,5.86894,32.537805,16.906,0.986,5352,-0.284,0.076,4.226,0.137,15.73,0.08,-19.185,0.728,21.78,0.8886,chelle
52,230065,20080225,2454521.73659,5.866327,32.558174,16.96,0.984,5358,-0.188,0.061,3.379,0.149,0.56,0.2,41.688,0.397,9.51,0.7453,chelle
93,230066,20080225,2454521.73659,5.870423,32.554695,17.029,0.958,5440,-0.075,0.059,4.279,0.163,4.45,0.44,7.697,0.951,12.48,0.5972,chelle
190,230066,20081026,2454765.83086,5.870423,32.554695,17.029,0.958,5440,-0.155,0.061,4.374,0.126,8.31,0.1,7.653,0.587,15.26,0.8724,chelle
69,230066,20081124,2454794.94126,5.870423,32.554695,17.029,0.958,5440,-0.08,0.053,4.353,0.152,7.82,0.08,7.584,0.481,15.19,0.8809,chelle
38,230072,20080302,2454527.68799,5.865324,32.536964,17.147,1.016,5261,-0.223,0.071,4.096,0.16,3.97,0.29,10.27,0.458,12.29,0.8375,chelle
128,230072,20081026,2454765.83086,5.865324,32.536964,17.147,1.016,5261,-0.123,0.065,4.215,0.147,-0.05,0.49,10.143,0.391,11.46,0.8719,chelle
145,230072,20081125,2454795.68654,5.865324,32.536964,17.147,1.016,5261,-0.154,0.063,4.167,0.166,0.76,0.49,9.994,0.819,11.94,0.6665,chelle
4,230072,20090214,2454876.6958,5.865324,32.536964,17.147,1.016,5261,-0.154,0.063,4.207,0.164,0.45,0.48,10.281,0.379,11.78,0.8808,chelle
222,230072,20100305,2455260.76182,5.865324,32.536964,17.147,1.016,5261,-0.193,0.065,4.226,0.164,3.48,0.25,9.932,0.581,12.22,0.7545,chelle
162,230073,20081026,2454765.83086,5.869094,32.556133,17.226,1.129,4945,-0.099,0.069,4.256,0.24,16.83,0.13,7.82,1.386,25.94,0.8451,chelle
32,230081,20100306,2455261.70111,5.866355,32.550331,17.262,1.114,4984,-0.796,0.078,3.034,0.183,2.58,0.37,44.681,0.458,10.03,0.7201,chelle
35,230086,20080302,2454527.68799,5.867282,32.539741,17.607,1.078,5083,-0.146,0.074,4.045,0.204,5.68,0.4,8.076,1.082,14.53,0.7301,chelle
134,230086,20081026,2454765.83086,5.867282,32.539741,17.607,1.078,5083,-0.14,0.072,4.131,0.188,4.24,0.62,8.304,0.488,13.54,0.8511,chelle
33,230086,20081124,2454794.94126,5.867282,32.539741,17.607,1.078,5083,-0.236,0.076,4.036,0.202,3.38,0.53,8.205,0.508,12.4633,0.8399,chelle
6,230086,20090214,2454876.6958,5.867282,32.539741,17.607,1.078,5083,-0.178,0.073,4.064,0.195,4.4,0.37,8.301,0.561,13.68,0.8523,chelle
224,230086,20100305,2455260.76182,5.867282,32.539741,17.607,1.078,5083,-0.16,0.07,4.247,0.181,6.49,0.71,7.556,1.022,14.985,0.6201,chelle
38,230088,20080225,2454521.73659,5.868346,32.536739,17.655,1.13,4942,-0.297,0.099,3.989,0.227,2.21,1.34,9.495,0.906,13.72,0.661,chelle
48,230088,20081123,2454793.91468,5.868346,32.536739,17.655,1.13,4942,-0.269,0.085,3.725,0.23,3.88,0.65,9.096,0.665,13.16,0.8002,chelle
7,230088,20090213,2454875.69127,5.868346,32.536739,17.655,1.13,4942,-0.236,0.079,3.847,0.231,2.97,0.94,9.406,0.547,13.63,0.8354,chelle
202,230090,20081024,2454764.85411,5.870769,32.557694,17.644,1.097,5030,-0.097,0.076,4.128,0.188,-0.13,0.38,9.317,0.548,12.49,0.8359,chelle
202,230090,20081025,2454764.85411,5.870769,32.557694,17.644,1.097,5030,-0.097,0.076,4.128,0.188,-0.13,0.38,9.333,0.548,12.49,0.8359,chelle
57,230090,20090214,2454876.6958,5.870769,32.557694,17.644,1.097,5030,-0.137,0.075,4.15,0.195,0.42,0.23,1.57,0.556,12.045,0.808,chelle
54,230090,20100306,2455261.70111,5.870769,32.557694,17.644,1.097,5030,-0.315,0.081,3.963,0.209,2.78,0.74,9.339,0.915,12.15,0.6562,chelle
49,230090,20101119,2455519.91915,5.870769,32.557695,17.644,1.097,5030,-0.097,0.074,4.149,0.192,-0.02,0.27,8.361,0.491,11.68,0.8342,chelle
46,230091,20080228,2454524.68765,5.8659,32.548275,17.736,1.108,5001,-0.13,0.076,4.05,0.216,5.5,0.75,9.613,0.842,13.58,0.7914,chelle
46,230091,20080301,2454526.70915,5.8659,32.548275,17.736,1.108,5001,-0.1,0.078,3.93,0.206,7.5,0.15,10.163,0.813,16.05,0.7953,chelle
134,230091,20081024,2454764.85411,5.8659,32.548275,17.736,1.108,5001,-0.13,0.076,4.01,0.214,6,0.5,9.644,0.825,14.02,0.8118,chelle
134,230091,20081025,2454764.85411,5.8659,32.548275,17.736,1.108,5001,-0.13,0.076,4.01,0.214,6,0.5,9.68,0.825,14.02,0.8118,chelle
37,230091,20081123,2454793.91468,5.8659,32.548275,17.736,1.108,5001,-0.23,0.084,4.04,0.212,3.25,0.15,9.698,0.681,12.59,0.7773,chelle
91,230092,20080302,2454527.68799,5.871306,32.570114,17.795,1.188,4794,-0.1,0.072,3.914,0.233,6.22,1.07,-6.28,1.303,15.75,0.6896,chelle
196,230092,20081108,2454778.78542,5.871306,32.570114,17.795,1.188,4794,-0.236,0.084,3.805,0.237,0.05,0.13,-7.04245,0.841,11.65,0.7022,chelle
16,230096,20080302,2454527.68799,5.870104,32.543415,17.843,1.112,4990,-0.379,0.088,3.958,0.223,4.04,0.42,8.915,1.154,13.56,0.6643,chelle
66,230096,20081123,2454793.91468,5.870104,32.543415,17.843,1.112,4990,-0.158,0.077,4.01,0.202,6.27,0.2,9.196,1.027,14.46,0.7427,chelle
40,230097,20110122,2455583.84217,5.869329,32.55384,13.682,0.642,6665,-0.044,0.037,4.489,0.099,8.59,0.06,23.433,0.237,11.78,0.9348,chelle
55,230103,20080225,2454521.73659,5.867161,32.559212,17.996,1.172,4834,-0.262,0.083,3.433,0.319,3.88,0.39,8.351,1.274,11.06,0.449,chelle
131,230103,20081023,2454762.86746,5.867161,32.559212,17.996,1.172,4834,-0.174,0.08,3.827,0.24,2.14,0.92,7.938,0.699,12.28,0.7632,chelle
102,230105,20080224,2454520.70357,5.870162,32.550766,17.371,1,5309,-0.144,0.057,4.331,0.143,0.26,0.54,8.964,0.787,10.7433,0.7061,chelle
46,230105,20100306,2455261.70111,5.870162,32.550766,17.371,1,5309,-0.026,0.055,4.471,0.163,0.28,0.26,9.178,0.794,12.605,0.7173,chelle
35,230105,20101119,2455519.91915,5.870162,32.550765,17.371,1,5309,-0.017,0.051,4.492,0.168,-0.09,0.1,8.834,0.461,12.53,0.8646,chelle
230,230109,20081024,2454764.85411,5.87081,32.531235,18.132,1.327,4471,-0.246,0.088,3.018,0.272,6.17,0.55,6.894,0.798,13.83,0.7647,chelle
230,230109,20081025,2454764.85411,5.87081,32.531235,18.132,1.327,4471,-0.246,0.088,3.018,0.272,6.17,0.55,6.921,0.798,13.83,0.7647,chelle
47,230109,20101119,2455519.91915,5.87081,32.531235,18.132,1.327,4471,-0.368,0.096,3.115,0.284,4.67,0.53,8.223,0.693,13.25,0.7874,chelle
75,230116,20080224,2454520.70357,5.869628,32.55777,18.26,1.219,4718,-0.026,0.086,3.637,0.244,0.49,0.08,9.257,1.03,10.425,0.5476,chelle
172,230116,20081024,2454764.85411,5.869628,32.55777,18.26,1.219,4718,-0.142,0.074,3.81,0.234,0.69,0.7,9.193,0.801,12.52,0.757,chelle
172,230116,20081025,2454764.85411,5.869628,32.55777,18.26,1.219,4718,-0.142,0.074,3.81,0.234,0.69,0.7,9.301,0.801,12.52,0.757,chelle
37,230116,20101119,2455519.91915,5.869628,32.55777,18.26,1.219,4718,-0.092,0.074,3.775,0.219,0.53,0.08,9.74,0.947,12.75,0.756,chelle
218,230117,20100305,2455260.76182,5.870453,32.531368,18.198,1.212,4735,-0.254,0.072,3.5,0.253,0.07,0.39,7.749,1.473,11.07,0.4664,chelle
165,230117,20101007,2455476.95385,5.870453,32.53137,18.198,1.212,4735,-0.319,0.094,3.851,0.246,6.32,0.36,5.9,1.22,15.86,0.6587,chelle
160,230118,20081023,2454762.86746,5.8684,32.555534,18.255,1.207,4747,-0.1,0.074,3.78,0.25,2,0.05,8.793,0.942,12.87,0.7189,chelle
48,230122,20080228,2454524.68765,5.867792,32.546955,18.356,1.23,4691,-0.102,0.072,3.667,0.243,0.53,1.04,9.837,0.949,12.05,0.7,chelle
48,230122,20080301,2454526.70915,5.867792,32.546955,18.356,1.23,4691,-0.262,0.088,3.749,0.258,4.15,0.67,9.862,1.051,13.3567,0.7034,chelle
67,230123,20080228,2454524.68765,5.868755,32.554756,18.373,1.263,4614,-0.196,0.073,3.469,0.288,5.69,0.86,9.506,1.005,12.64,0.6697,chelle
67,230123,20080301,2454526.70915,5.868755,32.554756,18.373,1.263,4614,-0.348,0.089,3.528,0.269,2.48,0.7,8.895,0.998,12.28,0.6592,chelle
77,230126,20110122,2455583.84217,5.870847,32.560905,13.485,0.382,7807,-0.111,0.048,2.965,0.112,13.75,0,-13.519,0.395,12.44,0.8813,chelle
126,230130,20081024,2454764.85411,5.863867,32.536964,18.472,1.381,4357,-0.381,0.092,3.086,0.282,4.6,0.88,0.099,1.155,13.54,0.6815,chelle
126,230130,20081025,2454764.85411,5.863867,32.536964,18.472,1.381,4357,-0.381,0.092,3.086,0.282,4.6,0.88,0.161,1.155,13.54,0.6815,chelle
115,230130,20101007,2455476.95385,5.863867,32.536965,18.472,1.381,4357,-0.172,0.074,3.146,0.261,0.26,0.36,17.491,0.902,11.36,0.6635,chelle
43,230131,20080224,2454520.70357,5.866182,32.561851,18.488,1.417,4284,-0.274,0.077,3.311,0.092,0.07,0.55,7.652,1.492,12.675,0.5506,chelle
144,230131,20081022,2454761.82812,5.866182,32.561851,18.488,1.417,4284,-0.242,0.063,2.977,0.256,4.36,0.43,10.4762,1.471,13.135,0.5767,chelle
24,230131,20081026,2454765.98197,5.866182,32.561851,18.488,1.417,4284,-0.376,0.083,2.69,0.269,7.53,0.81,10.431,1.244,15.41,0.6695,chelle
134,230131,20101007,2455476.95385,5.866182,32.56185,18.488,1.417,4284,-0.422,0.094,2.988,0.285,2.36,0.41,7.221,0.895,12.81,0.6663,chelle
46,230133,20080224,2454520.70357,5.864726,32.560814,18.494,1.272,4594,-0.68,0.072,3.496,0.261,0.12,0.17,23.044,1.353,10.545,0.4631,chelle
131,230133,20081022,2454761.82812,5.864726,32.560814,18.494,1.272,4594,-0.463,0.089,4.061,0.215,0.19,0.22,23.4491,1.489,15.54,0.6122,chelle
11,230133,20081026,2454765.98197,5.864726,32.560814,18.494,1.272,4594,-0.587,0.094,3.873,0.241,0.61,0.41,21.951,1.191,12.795,0.6261,chelle
33,230134,20080302,2454527.68799,5.864649,32.553391,18.486,1.259,4623,-0.188,0.068,3.852,0.228,-0.34,0.21,8.471,1.457,12.28,0.4655,chelle
130,230134,20081022,2454761.82812,5.864649,32.553391,18.486,1.259,4623,0.418,0.09,3.546,0.604,4.57,2.85,-575.951,73.572,192.48,0.1048,chelle
10,230134,20081026,2454765.98197,5.864649,32.553391,18.486,1.259,4623,-0.171,0.061,3.593,0.221,0.27,0.31,8.08,0.965,14.2,0.709,chelle
226,230134,20100305,2455260.76182,5.864649,32.553391,18.486,1.259,4623,-0.283,0.029,3.641,0.284,4.56,2.15,8.742,1.968,13.64,0.452,chelle
168,230134,20101119,2455519.80379,5.864649,32.55339,18.486,1.259,4623,-0.135,0.076,3.647,0.265,0.38,0.19,7.221,1.199,10.36,0.5185,chelle
88,230138,20080302,2454527.68799,5.869758,32.564774,18.441,1.269,4600,-0.348,0.063,2.614,0.313,0.83,0.32,5.343,1.601,8.68,0.281,chelle
155,230138,20101007,2455476.95385,5.869758,32.564775,18.441,1.269,4600,-0.172,0.091,3.545,0.226,1.34,0.62,6.132,1.365,12.88,0.5469,chelle
